,address,city,cuisines,latitude,longitude,menupageurl,name,postalcode,websites
18270,17292 Mcfadden Ave,Tustin,"Mexican Restaurants,Mexican",33.733495,-117.82799844,,El Habanero Mexican Food,92780,http://www.elhabaneromexicanfood.com
18271,17292 Mcfadden Ave,Tustin,"Mexican Restaurants,Mexican",33.733495,-117.82799844,,El Habanero Mexican Food,92780,http://www.elhabaneromexicanfood.com
18272,17292 Mcfadden Ave,Tustin,"Mexican Restaurants,Mexican",33.733495,-117.82799844,,El Habanero Mexican Food,92780,http://www.elhabaneromexicanfood.com
18273,17292 Mcfadden Ave,Tustin,"Mexican Restaurants,Mexican",33.733495,-117.82799844,,El Habanero Mexican Food,92780,http://www.elhabaneromexicanfood.com
18274,17292 Mcfadden Ave,Tustin,"Mexican Restaurants,Mexican",33.733495,-117.82799844,,El Habanero Mexican Food,92780,http://www.elhabaneromexicanfood.com
18275,17292 Mcfadden Ave,Tustin,"Mexican Restaurants,Mexican",33.733495,-117.82799844,,El Habanero Mexican Food,92780,http://www.elhabaneromexicanfood.com
18276,17292 Mcfadden Ave,Tustin,"Mexican Restaurants,Mexican",33.733495,-117.82799844,,El Habanero Mexican Food,92780,http://www.elhabaneromexicanfood.com
18277,17292 Mcfadden Ave,Tustin,"Mexican Restaurants,Mexican",33.733495,-117.82799844,,El Habanero Mexican Food,92780,http://www.elhabaneromexicanfood.com
18278,17292 Mcfadden Ave,Tustin,"Mexican Restaurants,Mexican",33.733495,-117.82799844,,El Habanero Mexican Food,92780,http://www.elhabaneromexicanfood.com
18304,785 N Main St,Leominster,Latin American Restaurants,42.557034742,-71.771512559,,Happy Jack's,1453,http://www.yelp.com/biz/happy-jacks-leominster
18305,785 N Main St,Leominster,Latin American Restaurants,42.557034742,-71.771512559,,Happy Jack's,1453,http://www.yelp.com/biz/happy-jacks-leominster
18306,785 N Main St,Leominster,Latin American Restaurants,42.557034742,-71.771512559,,Happy Jack's,1453,http://www.yelp.com/biz/happy-jacks-leominster
18307,785 N Main St,Leominster,Latin American Restaurants,42.557034742,-71.771512559,,Happy Jack's,1453,http://www.yelp.com/biz/happy-jacks-leominster
18308,785 N Main St,Leominster,Latin American Restaurants,42.557034742,-71.771512559,,Happy Jack's,1453,http://www.yelp.com/biz/happy-jacks-leominster
18309,785 N Main St,Leominster,Latin American Restaurants,42.557034742,-71.771512559,,Happy Jack's,1453,http://www.yelp.com/biz/happy-jacks-leominster
18334,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18335,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18336,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18337,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18338,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18339,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18340,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18341,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18342,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18343,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18344,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18345,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18346,910 Marietta Hwy,Roswell,Latin American Restaurants,34.004920008,-84.38954942,,El Porton Mexican Restaurant,30075,http://www.elportonmexicanrestaurants.com
18622,425 Hayes St,San Francisco,Mexican,37.7766342,-122.4233932,,Papito Hayes,94102-4380,"http://papitohayessf.com,http://www.papitohayessf.com/"
18623,425 Hayes St,San Francisco,Mexican,37.7766342,-122.4233932,,Papito Hayes,94102-4380,"http://papitohayessf.com,http://www.papitohayessf.com/"
18624,425 Hayes St,San Francisco,Mexican,37.7766342,-122.4233932,,Papito Hayes,94102-4380,"http://papitohayessf.com,http://www.papitohayessf.com/"
18625,425 Hayes St,San Francisco,Mexican,37.7766342,-122.4233932,,Papito Hayes,94102-4380,"http://papitohayessf.com,http://www.papitohayessf.com/"
18626,425 Hayes St,San Francisco,Mexican,37.7766342,-122.4233932,,Papito Hayes,94102-4380,"http://papitohayessf.com,http://www.papitohayessf.com/"
18651,2875 Cerrillos Rd,Santa Fe,Mexican Restaurants,35.65625,-105.99006,,Marisco's Costa Azul,87507,http://www.mariscoscostaazul.com
18652,2875 Cerrillos Rd,Santa Fe,Mexican Restaurants,35.65625,-105.99006,,Marisco's Costa Azul,87507,http://www.mariscoscostaazul.com
18653,2875 Cerrillos Rd,Santa Fe,Mexican Restaurants,35.65625,-105.99006,,Marisco's Costa Azul,87507,http://www.mariscoscostaazul.com
18655,19725 A Germantown Rd,Germantown,Latin American Restaurants,39.179105444,-77.265964623,,Mi Rancho,20874,http://miranchorestaurantmaryland.com
18656,19725 A Germantown Rd,Germantown,Latin American Restaurants,39.179105444,-77.265964623,,Mi Rancho,20874,http://miranchorestaurantmaryland.com
18657,19725 A Germantown Rd,Germantown,Latin American Restaurants,39.179105444,-77.265964623,,Mi Rancho,20874,http://miranchorestaurantmaryland.com
18658,19725 A Germantown Rd,Germantown,Latin American Restaurants,39.179105444,-77.265964623,,Mi Rancho,20874,http://miranchorestaurantmaryland.com
18659,19725 A Germantown Rd,Germantown,Latin American Restaurants,39.179105444,-77.265964623,,Mi Rancho,20874,http://miranchorestaurantmaryland.com
18660,19725 A Germantown Rd,Germantown,Latin American Restaurants,39.179105444,-77.265964623,,Mi Rancho,20874,http://miranchorestaurantmaryland.com
18661,19725 A Germantown Rd,Germantown,Latin American Restaurants,39.179105444,-77.265964623,,Mi Rancho,20874,http://miranchorestaurantmaryland.com
18737,217 W Broadway St,Newton,Mexican,38.049680668,-97.348356394,,Acapulco Restaurant,67114,http://acapulcorestaurants.com
18738,217 W Broadway St,Newton,Mexican,38.049680668,-97.348356394,,Acapulco Restaurant,67114,http://acapulcorestaurants.com
18739,217 W Broadway St,Newton,Mexican,38.049680668,-97.348356394,,Acapulco Restaurant,67114,http://acapulcorestaurants.com
18742,3420 Sonoma Blvd,Vallejo,Mexican Restaurants,38.121146,-122.254749,,Tacos Jalisco,94590,http://tacosjaliscovallejo.com
18743,3420 Sonoma Blvd,Vallejo,Mexican Restaurants,38.121146,-122.254749,,Tacos Jalisco,94590,http://tacosjaliscovallejo.com
18744,3420 Sonoma Blvd,Vallejo,Mexican Restaurants,38.121146,-122.254749,,Tacos Jalisco,94590,http://tacosjaliscovallejo.com
18745,3420 Sonoma Blvd,Vallejo,Mexican Restaurants,38.121146,-122.254749,,Tacos Jalisco,94590,http://tacosjaliscovallejo.com
18746,3420 Sonoma Blvd,Vallejo,Mexican Restaurants,38.121146,-122.254749,,Tacos Jalisco,94590,http://tacosjaliscovallejo.com
18747,3420 Sonoma Blvd,Vallejo,Mexican Restaurants,38.121146,-122.254749,,Tacos Jalisco,94590,http://tacosjaliscovallejo.com
18748,3420 Sonoma Blvd,Vallejo,Mexican Restaurants,38.121146,-122.254749,,Tacos Jalisco,94590,http://tacosjaliscovallejo.com
18749,3420 Sonoma Blvd,Vallejo,Mexican Restaurants,38.121146,-122.254749,,Tacos Jalisco,94590,http://tacosjaliscovallejo.com
18750,3420 Sonoma Blvd,Vallejo,Mexican Restaurants,38.121146,-122.254749,,Tacos Jalisco,94590,http://tacosjaliscovallejo.com
18751,3420 Sonoma Blvd,Vallejo,Mexican Restaurants,38.121146,-122.254749,,Tacos Jalisco,94590,http://tacosjaliscovallejo.com
18752,3420 Sonoma Blvd,Vallejo,Mexican Restaurants,38.121146,-122.254749,,Tacos Jalisco,94590,http://tacosjaliscovallejo.com
18754,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18755,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18756,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18757,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18758,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18759,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18760,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18761,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18762,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18763,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18764,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18765,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18766,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18767,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18768,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18769,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18770,895 S East St,Anaheim,Mexican Restaurants,33.825976,-117.898824,http://www.yellowpages.com/anaheim-ca/mip/taqueria-el-sancho-497740088/menu?lid=497740088,Taqueria El Sancho,92805,http://taqueriaelsancho.ambz.com
18791,6324 Richmond Hwy,Alexandria,"Mexican Restaurants,Mexican",38.77961,-77.0796,http://www.citysearch.com/profile/menu/34801958?singlePlatformId=el-pollo-ranchero-2,El Pollo Ranchero,22306,
18792,6324 Richmond Hwy,Alexandria,"Mexican Restaurants,Mexican",38.77961,-77.0796,http://www.citysearch.com/profile/menu/34801958?singlePlatformId=el-pollo-ranchero-2,El Pollo Ranchero,22306,
18793,6324 Richmond Hwy,Alexandria,"Mexican Restaurants,Mexican",38.77961,-77.0796,http://www.citysearch.com/profile/menu/34801958?singlePlatformId=el-pollo-ranchero-2,El Pollo Ranchero,22306,
18794,6324 Richmond Hwy,Alexandria,"Mexican Restaurants,Mexican",38.77961,-77.0796,http://www.citysearch.com/profile/menu/34801958?singlePlatformId=el-pollo-ranchero-2,El Pollo Ranchero,22306,
18795,6324 Richmond Hwy,Alexandria,"Mexican Restaurants,Mexican",38.77961,-77.0796,http://www.citysearch.com/profile/menu/34801958?singlePlatformId=el-pollo-ranchero-2,El Pollo Ranchero,22306,
18796,6324 Richmond Hwy,Alexandria,"Mexican Restaurants,Mexican",38.77961,-77.0796,http://www.citysearch.com/profile/menu/34801958?singlePlatformId=el-pollo-ranchero-2,El Pollo Ranchero,22306,
18797,6324 Richmond Hwy,Alexandria,"Mexican Restaurants,Mexican",38.77961,-77.0796,http://www.citysearch.com/profile/menu/34801958?singlePlatformId=el-pollo-ranchero-2,El Pollo Ranchero,22306,
18798,6324 Richmond Hwy,Alexandria,"Mexican Restaurants,Mexican",38.77961,-77.0796,http://www.citysearch.com/profile/menu/34801958?singlePlatformId=el-pollo-ranchero-2,El Pollo Ranchero,22306,
18799,6324 Richmond Hwy,Alexandria,"Mexican Restaurants,Mexican",38.77961,-77.0796,http://www.citysearch.com/profile/menu/34801958?singlePlatformId=el-pollo-ranchero-2,El Pollo Ranchero,22306,
18940,1418 W Morse Ave,Chicago,Mexican Restaurants,42.007893,-87.66672,http://www.yellowpages.com/chicago-il/mip/taqueria-los-portales-13436636/menu,Taqueria Los Portales,60626,http://www.losportalesmexicanrestaurantchicago.com
18941,1418 W Morse Ave,Chicago,Mexican Restaurants,42.007893,-87.66672,http://www.yellowpages.com/chicago-il/mip/taqueria-los-portales-13436636/menu,Taqueria Los Portales,60626,http://www.losportalesmexicanrestaurantchicago.com
18942,1418 W Morse Ave,Chicago,Mexican Restaurants,42.007893,-87.66672,http://www.yellowpages.com/chicago-il/mip/taqueria-los-portales-13436636/menu,Taqueria Los Portales,60626,http://www.losportalesmexicanrestaurantchicago.com
18987,4316 Chamblee Tucker Rd,Tucker,Latin American Restaurants,33.881460947,-84.219646453,,El Matador,30084,http://elmatadortucker.com
18988,4316 Chamblee Tucker Rd,Tucker,Latin American Restaurants,33.881460947,-84.219646453,,El Matador,30084,http://elmatadortucker.com
18989,4316 Chamblee Tucker Rd,Tucker,Latin American Restaurants,33.881460947,-84.219646453,,El Matador,30084,http://elmatadortucker.com
18990,4316 Chamblee Tucker Rd,Tucker,Latin American Restaurants,33.881460947,-84.219646453,,El Matador,30084,http://elmatadortucker.com
18991,4316 Chamblee Tucker Rd,Tucker,Latin American Restaurants,33.881460947,-84.219646453,,El Matador,30084,http://elmatadortucker.com
18992,4316 Chamblee Tucker Rd,Tucker,Latin American Restaurants,33.881460947,-84.219646453,,El Matador,30084,http://elmatadortucker.com
18993,4316 Chamblee Tucker Rd,Tucker,Latin American Restaurants,33.881460947,-84.219646453,,El Matador,30084,http://elmatadortucker.com
19167,800 N Federal Hwy,Pompano Beach,Mexican Restaurants,26.239117,-80.10244,http://www.yellowpages.com/pompano-beach-fl/mip/zona-fresca-467120827/menu,Zona Fresca,33062,http://www.zonafresca.com
19168,800 N Federal Hwy,Pompano Beach,Mexican Restaurants,26.239117,-80.10244,http://www.yellowpages.com/pompano-beach-fl/mip/zona-fresca-467120827/menu,Zona Fresca,33062,http://www.zonafresca.com
19169,3350 Cy Ave,Casper,"Mexican,Take Out Restaurants",42.826575237,-106.362059223,,Guadalajara,82604,
19170,3350 Cy Ave,Casper,"Mexican,Take Out Restaurants",42.826575237,-106.362059223,,Guadalajara,82604,
19227,1615 N Cahuenga Blvd,Los Angeles,Mexican,34.100133,-118.329658,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35j2WVUkzaFmSBSk5i1a_9XXIMzXYqxnIjOXQd2A0fhZHnjpwiG-ZF7Bzr-BW8OFJN3-DIaV4gwS0QLA_s0O4GBAiIOFlOm1h8yGc4yc4ouTPBftHv3oQi9UdXUeENxWktHAnpWUNNYQJf6J9QtXGYLlaZywcCAwm8-SgwsaFLSfogp4xejuVC8xJumpLe1HR03pzOV2nMqfKxWcseqOBW7Gpg7CeCxKkwx5mO7nvReiEhgOwwluUiPKMFIGXKMY8mj9AaXmI6K3z4WzjzfI2h5gG31ZslcqWJVfq15uL-gjx3OnRqXNlwlN1r5pWzSQi83q5kSYfM2QyGKUqQRSeHQ-D6BLROl8OtrKqas0PY0D6x1B6wm01-DKF6ZgRK2wrbslg_yPIdB1Xr-SXVCKq_ONA7I6RWzzrXLYJBs5zGbGk&placement=listing_profile&cs_user=unknown&cs_session=9982a7b4483512d61ad594a5f3d41cc53f15aafd,Capitol City Sports Grille,90028,http://3dogcantina.com
19228,1615 N Cahuenga Blvd,Los Angeles,Mexican,34.100133,-118.329658,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35j2WVUkzaFmSBSk5i1a_9XXIMzXYqxnIjOXQd2A0fhZHnjpwiG-ZF7Bzr-BW8OFJN3-DIaV4gwS0QLA_s0O4GBAiIOFlOm1h8yGc4yc4ouTPBftHv3oQi9UdXUeENxWktHAnpWUNNYQJf6J9QtXGYLlaZywcCAwm8-SgwsaFLSfogp4xejuVC8xJumpLe1HR03pzOV2nMqfKxWcseqOBW7Gpg7CeCxKkwx5mO7nvReiEhgOwwluUiPKMFIGXKMY8mj9AaXmI6K3z4WzjzfI2h5gG31ZslcqWJVfq15uL-gjx3OnRqXNlwlN1r5pWzSQi83q5kSYfM2QyGKUqQRSeHQ-D6BLROl8OtrKqas0PY0D6x1B6wm01-DKF6ZgRK2wrbslg_yPIdB1Xr-SXVCKq_ONA7I6RWzzrXLYJBs5zGbGk&placement=listing_profile&cs_user=unknown&cs_session=9982a7b4483512d61ad594a5f3d41cc53f15aafd,Capitol City Sports Grille,90028,http://3dogcantina.com
19229,1615 N Cahuenga Blvd,Los Angeles,Mexican,34.100133,-118.329658,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35j2WVUkzaFmSBSk5i1a_9XXIMzXYqxnIjOXQd2A0fhZHnjpwiG-ZF7Bzr-BW8OFJN3-DIaV4gwS0QLA_s0O4GBAiIOFlOm1h8yGc4yc4ouTPBftHv3oQi9UdXUeENxWktHAnpWUNNYQJf6J9QtXGYLlaZywcCAwm8-SgwsaFLSfogp4xejuVC8xJumpLe1HR03pzOV2nMqfKxWcseqOBW7Gpg7CeCxKkwx5mO7nvReiEhgOwwluUiPKMFIGXKMY8mj9AaXmI6K3z4WzjzfI2h5gG31ZslcqWJVfq15uL-gjx3OnRqXNlwlN1r5pWzSQi83q5kSYfM2QyGKUqQRSeHQ-D6BLROl8OtrKqas0PY0D6x1B6wm01-DKF6ZgRK2wrbslg_yPIdB1Xr-SXVCKq_ONA7I6RWzzrXLYJBs5zGbGk&placement=listing_profile&cs_user=unknown&cs_session=9982a7b4483512d61ad594a5f3d41cc53f15aafd,Capitol City Sports Grille,90028,http://3dogcantina.com
19230,1615 N Cahuenga Blvd,Los Angeles,Mexican,34.100133,-118.329658,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35j2WVUkzaFmSBSk5i1a_9XXIMzXYqxnIjOXQd2A0fhZHnjpwiG-ZF7Bzr-BW8OFJN3-DIaV4gwS0QLA_s0O4GBAiIOFlOm1h8yGc4yc4ouTPBftHv3oQi9UdXUeENxWktHAnpWUNNYQJf6J9QtXGYLlaZywcCAwm8-SgwsaFLSfogp4xejuVC8xJumpLe1HR03pzOV2nMqfKxWcseqOBW7Gpg7CeCxKkwx5mO7nvReiEhgOwwluUiPKMFIGXKMY8mj9AaXmI6K3z4WzjzfI2h5gG31ZslcqWJVfq15uL-gjx3OnRqXNlwlN1r5pWzSQi83q5kSYfM2QyGKUqQRSeHQ-D6BLROl8OtrKqas0PY0D6x1B6wm01-DKF6ZgRK2wrbslg_yPIdB1Xr-SXVCKq_ONA7I6RWzzrXLYJBs5zGbGk&placement=listing_profile&cs_user=unknown&cs_session=9982a7b4483512d61ad594a5f3d41cc53f15aafd,Capitol City Sports Grille,90028,http://3dogcantina.com
19231,1615 N Cahuenga Blvd,Los Angeles,Mexican,34.100133,-118.329658,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35j2WVUkzaFmSBSk5i1a_9XXIMzXYqxnIjOXQd2A0fhZHnjpwiG-ZF7Bzr-BW8OFJN3-DIaV4gwS0QLA_s0O4GBAiIOFlOm1h8yGc4yc4ouTPBftHv3oQi9UdXUeENxWktHAnpWUNNYQJf6J9QtXGYLlaZywcCAwm8-SgwsaFLSfogp4xejuVC8xJumpLe1HR03pzOV2nMqfKxWcseqOBW7Gpg7CeCxKkwx5mO7nvReiEhgOwwluUiPKMFIGXKMY8mj9AaXmI6K3z4WzjzfI2h5gG31ZslcqWJVfq15uL-gjx3OnRqXNlwlN1r5pWzSQi83q5kSYfM2QyGKUqQRSeHQ-D6BLROl8OtrKqas0PY0D6x1B6wm01-DKF6ZgRK2wrbslg_yPIdB1Xr-SXVCKq_ONA7I6RWzzrXLYJBs5zGbGk&placement=listing_profile&cs_user=unknown&cs_session=9982a7b4483512d61ad594a5f3d41cc53f15aafd,Capitol City Sports Grille,90028,http://3dogcantina.com
19232,1615 N Cahuenga Blvd,Los Angeles,Mexican,34.100133,-118.329658,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35j2WVUkzaFmSBSk5i1a_9XXIMzXYqxnIjOXQd2A0fhZHnjpwiG-ZF7Bzr-BW8OFJN3-DIaV4gwS0QLA_s0O4GBAiIOFlOm1h8yGc4yc4ouTPBftHv3oQi9UdXUeENxWktHAnpWUNNYQJf6J9QtXGYLlaZywcCAwm8-SgwsaFLSfogp4xejuVC8xJumpLe1HR03pzOV2nMqfKxWcseqOBW7Gpg7CeCxKkwx5mO7nvReiEhgOwwluUiPKMFIGXKMY8mj9AaXmI6K3z4WzjzfI2h5gG31ZslcqWJVfq15uL-gjx3OnRqXNlwlN1r5pWzSQi83q5kSYfM2QyGKUqQRSeHQ-D6BLROl8OtrKqas0PY0D6x1B6wm01-DKF6ZgRK2wrbslg_yPIdB1Xr-SXVCKq_ONA7I6RWzzrXLYJBs5zGbGk&placement=listing_profile&cs_user=unknown&cs_session=9982a7b4483512d61ad594a5f3d41cc53f15aafd,Capitol City Sports Grille,90028,http://3dogcantina.com
19283,948 Zion Park Blvd,Springdale,Mexican,37.189078412,-113.000241944,,Oscar's Cafe,84767,http://cafeoscars.com
19284,948 Zion Park Blvd,Springdale,Mexican,37.189078412,-113.000241944,,Oscar's Cafe,84767,http://cafeoscars.com
19285,948 Zion Park Blvd,Springdale,Mexican,37.189078412,-113.000241944,,Oscar's Cafe,84767,http://cafeoscars.com
19286,948 Zion Park Blvd,Springdale,Mexican,37.189078412,-113.000241944,,Oscar's Cafe,84767,http://cafeoscars.com
19287,948 Zion Park Blvd,Springdale,Mexican,37.189078412,-113.000241944,,Oscar's Cafe,84767,http://cafeoscars.com
19292,104 Windermere Ave,Greenwood Lake,Mexican,41.224696561,-74.292075035,,Mangos Tortilla Grill,10925,http://mangostortillagrill.com
19293,104 Windermere Ave,Greenwood Lake,Mexican,41.224696561,-74.292075035,,Mangos Tortilla Grill,10925,http://mangostortillagrill.com
19294,104 Windermere Ave,Greenwood Lake,Mexican,41.224696561,-74.292075035,,Mangos Tortilla Grill,10925,http://mangostortillagrill.com
19295,104 Windermere Ave,Greenwood Lake,Mexican,41.224696561,-74.292075035,,Mangos Tortilla Grill,10925,http://mangostortillagrill.com
19296,104 Windermere Ave,Greenwood Lake,Mexican,41.224696561,-74.292075035,,Mangos Tortilla Grill,10925,http://mangostortillagrill.com
19297,104 Windermere Ave,Greenwood Lake,Mexican,41.224696561,-74.292075035,,Mangos Tortilla Grill,10925,http://mangostortillagrill.com
19298,104 Windermere Ave,Greenwood Lake,Mexican,41.224696561,-74.292075035,,Mangos Tortilla Grill,10925,http://mangostortillagrill.com
19357,354 Washington St,Santa Cruz,Mexican,36.96874,-122.02811,,De La Hacienda Taqueria,95060,http://www.delahacienda.com
19358,354 Washington St,Santa Cruz,Mexican,36.96874,-122.02811,,De La Hacienda Taqueria,95060,http://www.delahacienda.com
