,address,city,cuisines,latitude,longitude,name,postalcode,websites
4196,4413 Rittiman Rd,San Antonio,Mexican Restaurants,29.484085,-98.407295,Cristiana's Tacos,78218,
4197,1402 E 1st St,Pratt,Mexican,37.645928,-98.722659,Taco Delite,67124,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJlxyV50ddVLhrB4JsO6TQgZMdc8mS0eSky4E--2FU23U9XS3jJROXJQ4PQwbK94ncAD37HM1rlbCQRAhwTIiE4jvxIaej2d1YCBsFg8Gvd1NK8FS-ImbI9I0ICPtY_4WdFuKZi-uZ4cP77dr1-iAbbVM9cdzQBYPRHfsWc9U6kBC5j-pIZ_8Ro34E7cbmJxJ41ZvNOGXGesyum0ZQj3xQDGBJSda3Ubjs7kkGVPulV4rlZWMc7Dx3E58ivG22TS2SC5jrR0r3MJ_b58VYpoVs6rzXhOl65YsSEPmER0WJwDRl9-TLfwBUQbCrCqrrDXYdtPp_1B8OOOezewI-j1lVDiqDUr_f0HFT&placement=listing_profile&cs_user=unknown&cs_session=7d342e2e4e813dce8115ca70513b1e9d8f44b1e1
4198,1402 E 1st St,Pratt,Mexican,37.645928,-98.722659,Taco Delite,67124,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJlxyV50ddVLhrB4JsO6TQgZMdc8mS0eSky4E--2FU23U9XS3jJROXJQ4PQwbK94ncAD37HM1rlbCQRAhwTIiE4jvxIaej2d1YCBsFg8Gvd1NK8FS-ImbI9I0ICPtY_4WdFuKZi-uZ4cP77dr1-iAbbVM9cdzQBYPRHfsWc9U6kBC5j-pIZ_8Ro34E7cbmJxJ41ZvNOGXGesyum0ZQj3xQDGBJSda3Ubjs7kkGVPulV4rlZWMc7Dx3E58ivG22TS2SC5jrR0r3MJ_b58VYpoVs6rzXhOl65YsSEPmER0WJwDRl9-TLfwBUQbCrCqrrDXYdtPp_1B8OOOezewI-j1lVDiqDUr_f0HFT&placement=listing_profile&cs_user=unknown&cs_session=7d342e2e4e813dce8115ca70513b1e9d8f44b1e1
4199,1402 E 1st St,Pratt,Mexican,37.645928,-98.722659,Taco Delite,67124,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJlxyV50ddVLhrB4JsO6TQgZMdc8mS0eSky4E--2FU23U9XS3jJROXJQ4PQwbK94ncAD37HM1rlbCQRAhwTIiE4jvxIaej2d1YCBsFg8Gvd1NK8FS-ImbI9I0ICPtY_4WdFuKZi-uZ4cP77dr1-iAbbVM9cdzQBYPRHfsWc9U6kBC5j-pIZ_8Ro34E7cbmJxJ41ZvNOGXGesyum0ZQj3xQDGBJSda3Ubjs7kkGVPulV4rlZWMc7Dx3E58ivG22TS2SC5jrR0r3MJ_b58VYpoVs6rzXhOl65YsSEPmER0WJwDRl9-TLfwBUQbCrCqrrDXYdtPp_1B8OOOezewI-j1lVDiqDUr_f0HFT&placement=listing_profile&cs_user=unknown&cs_session=7d342e2e4e813dce8115ca70513b1e9d8f44b1e1
4200,1402 E 1st St,Pratt,Mexican,37.645928,-98.722659,Taco Delite,67124,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJlxyV50ddVLhrB4JsO6TQgZMdc8mS0eSky4E--2FU23U9XS3jJROXJQ4PQwbK94ncAD37HM1rlbCQRAhwTIiE4jvxIaej2d1YCBsFg8Gvd1NK8FS-ImbI9I0ICPtY_4WdFuKZi-uZ4cP77dr1-iAbbVM9cdzQBYPRHfsWc9U6kBC5j-pIZ_8Ro34E7cbmJxJ41ZvNOGXGesyum0ZQj3xQDGBJSda3Ubjs7kkGVPulV4rlZWMc7Dx3E58ivG22TS2SC5jrR0r3MJ_b58VYpoVs6rzXhOl65YsSEPmER0WJwDRl9-TLfwBUQbCrCqrrDXYdtPp_1B8OOOezewI-j1lVDiqDUr_f0HFT&placement=listing_profile&cs_user=unknown&cs_session=7d342e2e4e813dce8115ca70513b1e9d8f44b1e1
4217,142 Harvard Dr SE,Albuquerque,Mexican,35.079381,-106.620445,El Patio De Albuquerque,87106,
4218,142 Harvard Dr SE,Albuquerque,Mexican,35.079381,-106.620445,El Patio De Albuquerque,87106,
4219,142 Harvard Dr SE,Albuquerque,Mexican,35.079381,-106.620445,El Patio De Albuquerque,87106,
4220,307 N Main St,Manville,Mexican,40.54764,-74.58645,The Grub Hut,8835,"http://grubhutbbq.com,http://www.grubhutbbq.com"
4221,307 N Main St,Manville,Mexican,40.54764,-74.58645,The Grub Hut,8835,"http://grubhutbbq.com,http://www.grubhutbbq.com"
4222,307 N Main St,Manville,Mexican,40.54764,-74.58645,The Grub Hut,8835,"http://grubhutbbq.com,http://www.grubhutbbq.com"
4223,307 N Main St,Manville,Mexican,40.54764,-74.58645,The Grub Hut,8835,"http://grubhutbbq.com,http://www.grubhutbbq.com"
4231,32065 Temecula Pkwy,Temecula,Mexican Restaurants,33.481007,-117.09914,Los Tacos,92592,"http://www.goodtacos.com,http://goodtacos.com"
4232,32065 Temecula Pkwy,Temecula,Mexican Restaurants,33.481007,-117.09914,Los Tacos,92592,"http://www.goodtacos.com,http://goodtacos.com"
4233,32065 Temecula Pkwy,Temecula,Mexican Restaurants,33.481007,-117.09914,Los Tacos,92592,"http://www.goodtacos.com,http://goodtacos.com"
4234,32065 Temecula Pkwy,Temecula,Mexican Restaurants,33.481007,-117.09914,Los Tacos,92592,"http://www.goodtacos.com,http://goodtacos.com"
4272,1809 Manor Rd,Austin,Mexican,30.283444,-97.722517,El Chile Cafe Manor,78722,http://www.elchilecafe.com/
4350,200 Main St,Middletown,Mexican Restaurants,41.559406,-72.64902,Puerto Vallarta,6457,"http://puertovallarta.com,http://www.puertovallartausa.com"
4351,200 Main St,Middletown,Mexican Restaurants,41.559406,-72.64902,Puerto Vallarta,6457,"http://puertovallarta.com,http://www.puertovallartausa.com"
4352,341 State St,Madison,Mexican Restaurants,43.074783,-89.39071,Casa De Lara,53703,http://www.casadelara.net
4353,4455 Paradise Rd,Las Vegas,Mexican Restaurants,36.1100828,-115.1538714,Pink Taco,89169,http://facebook.com/hardrockhotellv
4354,4455 Paradise Rd,Las Vegas,Mexican Restaurants,36.1100828,-115.1538714,Pink Taco,89169,http://facebook.com/hardrockhotellv
4355,4455 Paradise Rd,Las Vegas,Mexican Restaurants,36.1100828,-115.1538714,Pink Taco,89169,http://facebook.com/hardrockhotellv
4356,4455 Paradise Rd,Las Vegas,Mexican Restaurants,36.1100828,-115.1538714,Pink Taco,89169,http://facebook.com/hardrockhotellv
4357,2535 Waukegan Rd,Deerfield,Mexican,42.198481,-87.862076,San Gabriel Mexican Cafe,60015,http://sangabcafe.com
4358,2535 Waukegan Rd,Deerfield,Mexican,42.198481,-87.862076,San Gabriel Mexican Cafe,60015,http://sangabcafe.com
4359,2535 Waukegan Rd,Deerfield,Mexican,42.198481,-87.862076,San Gabriel Mexican Cafe,60015,http://sangabcafe.com
4360,130 S Main St,Fort Bragg,Mexican,39.441266,-123.805146,Los Gallitos,95437,
4361,130 S Main St,Fort Bragg,Mexican,39.441266,-123.805146,Los Gallitos,95437,
4362,130 S Main St,Fort Bragg,Mexican,39.441266,-123.805146,Los Gallitos,95437,
4363,106 E Escalones,San Clemente,Mexican Restaurants,33.43112,-117.61832,El Jefe Cafe,92672,http://www.eljefe-sc.com
4364,106 E Escalones,San Clemente,Mexican Restaurants,33.43112,-117.61832,El Jefe Cafe,92672,http://www.eljefe-sc.com
4365,106 E Escalones,San Clemente,Mexican Restaurants,33.43112,-117.61832,El Jefe Cafe,92672,http://www.eljefe-sc.com
4366,106 E Escalones,San Clemente,Mexican Restaurants,33.43112,-117.61832,El Jefe Cafe,92672,http://www.eljefe-sc.com
4370,688 S Almaden Ave,San Jose,Mexican,37.324043512,-121.885897,Metro Balderas,95110,
4371,688 S Almaden Ave,San Jose,Mexican,37.324043512,-121.885897,Metro Balderas,95110,
4372,688 S Almaden Ave,San Jose,Mexican,37.324043512,-121.885897,Metro Balderas,95110,
4373,4880 Gratiot Rd,Saginaw,Mexican Restaurants,43.415257,-84.012596,El Paso Grill,48638,
4374,4880 Gratiot Rd,Saginaw,Mexican Restaurants,43.415257,-84.012596,El Paso Grill,48638,
4375,4880 Gratiot Rd,Saginaw,Mexican Restaurants,43.415257,-84.012596,El Paso Grill,48638,
4376,4880 Gratiot Rd,Saginaw,Mexican Restaurants,43.415257,-84.012596,El Paso Grill,48638,
4392,807 Tilton Rd,Northfield,Mexican,39.382362,-74.553594,Chido Burrito,8225,http://www.chidoburrito.com
4393,807 Tilton Rd,Northfield,Mexican,39.382362,-74.553594,Chido Burrito,8225,http://www.chidoburrito.com
4394,807 Tilton Rd,Northfield,Mexican,39.382362,-74.553594,Chido Burrito,8225,http://www.chidoburrito.com
4395,807 Tilton Rd,Northfield,Mexican,39.382362,-74.553594,Chido Burrito,8225,http://www.chidoburrito.com
4396,807 Tilton Rd,Northfield,Mexican,39.382362,-74.553594,Chido Burrito,8225,http://www.chidoburrito.com
4435,15568 Hesperian Blvd,San Lorenzo,Mexican Restaurants,37.687798,-122.13,Taqueria Camino Real,94580,
4436,15568 Hesperian Blvd,San Lorenzo,Mexican Restaurants,37.687798,-122.13,Taqueria Camino Real,94580,
4437,15568 Hesperian Blvd,San Lorenzo,Mexican Restaurants,37.687798,-122.13,Taqueria Camino Real,94580,
4438,15568 Hesperian Blvd,San Lorenzo,Mexican Restaurants,37.687798,-122.13,Taqueria Camino Real,94580,
4439,15568 Hesperian Blvd,San Lorenzo,Mexican Restaurants,37.687798,-122.13,Taqueria Camino Real,94580,
4446,311 Plainfield St,Providence,Latin American Restaurants,41.813758466,-71.448182,El Rancho Grande,2909,http://elranchogranderestaurant.com
4447,311 Plainfield St,Providence,Latin American Restaurants,41.813758466,-71.448182,El Rancho Grande,2909,http://elranchogranderestaurant.com
4448,311 Plainfield St,Providence,Latin American Restaurants,41.813758466,-71.448182,El Rancho Grande,2909,http://elranchogranderestaurant.com
4449,311 Plainfield St,Providence,Latin American Restaurants,41.813758466,-71.448182,El Rancho Grande,2909,http://elranchogranderestaurant.com
4450,311 Plainfield St,Providence,Latin American Restaurants,41.813758466,-71.448182,El Rancho Grande,2909,http://elranchogranderestaurant.com
4451,2780 State St,Carlsbad,Latin American Restaurants,33.161637269,-117.350202515,Mas Fina Cantina,92008,http://www.masfinacantina.com
4452,2780 State St,Carlsbad,Latin American Restaurants,33.161637269,-117.350202515,Mas Fina Cantina,92008,http://www.masfinacantina.com
4453,2780 State St,Carlsbad,Latin American Restaurants,33.161637269,-117.350202515,Mas Fina Cantina,92008,http://www.masfinacantina.com
4454,4710 Limestone Rd,Wilmington,Mexican Restaurants,39.74101,-75.69105,Tierra Mexi Cali Grill,19808,http://tierramexicali.com
4455,4710 Limestone Rd,Wilmington,Mexican Restaurants,39.74101,-75.69105,Tierra Mexi Cali Grill,19808,http://tierramexicali.com
4456,4710 Limestone Rd,Wilmington,Mexican Restaurants,39.74101,-75.69105,Tierra Mexi Cali Grill,19808,http://tierramexicali.com
4457,629 N Grant Ave,York,Mexican Restaurants,40.866604,-97.591805,El Mexico Lindo,68467,
4458,629 N Grant Ave,York,Mexican Restaurants,40.866604,-97.591805,El Mexico Lindo,68467,
4459,629 N Grant Ave,York,Mexican Restaurants,40.866604,-97.591805,El Mexico Lindo,68467,
4460,2693 Highway 105,Boone,Mexican Restaurants,36.20625,-81.698434352,Taqueria El Paso,28607,http://boonetakeout.com
4461,2693 Highway 105,Boone,Mexican Restaurants,36.20625,-81.698434352,Taqueria El Paso,28607,http://boonetakeout.com
4462,2693 Highway 105,Boone,Mexican Restaurants,36.20625,-81.698434352,Taqueria El Paso,28607,http://boonetakeout.com
4463,2693 Highway 105,Boone,Mexican Restaurants,36.20625,-81.698434352,Taqueria El Paso,28607,http://boonetakeout.com
4464,2693 Highway 105,Boone,Mexican Restaurants,36.20625,-81.698434352,Taqueria El Paso,28607,http://boonetakeout.com
4465,839 S Lake St,Mundelein,Mexican,42.25165,-87.99572,Monica's Mexican Restaurant,60060,http://monicasrestaurante.com
4466,839 S Lake St,Mundelein,Mexican,42.25165,-87.99572,Monica's Mexican Restaurant,60060,http://monicasrestaurante.com
4473,217 Huger St,Charleston,Latin American Restaurants,32.80331,-79.941826,Taco Boy,29403,http://www.tacoboy.net
4474,217 Huger St,Charleston,Latin American Restaurants,32.80331,-79.941826,Taco Boy,29403,http://www.tacoboy.net
4475,217 Huger St,Charleston,Latin American Restaurants,32.80331,-79.941826,Taco Boy,29403,http://www.tacoboy.net
4476,217 Huger St,Charleston,Latin American Restaurants,32.80331,-79.941826,Taco Boy,29403,http://www.tacoboy.net
4491,638 E Warner Rd,Gilbert,Mexican Restaurants,33.33597,-111.776,La Ristra,85296,http://laristraaz.com
4492,638 E Warner Rd,Gilbert,Mexican Restaurants,33.33597,-111.776,La Ristra,85296,http://laristraaz.com
4493,638 E Warner Rd,Gilbert,Mexican Restaurants,33.33597,-111.776,La Ristra,85296,http://laristraaz.com
4494,638 E Warner Rd,Gilbert,Mexican Restaurants,33.33597,-111.776,La Ristra,85296,http://laristraaz.com
4495,690 Highway 75,Imperial Beach,"Mexican Restaurants,Mexican",32.584423,-117.11803,Don Panchos Taco Shop,91932,http://donpanchos.net
4496,690 Highway 75,Imperial Beach,"Mexican Restaurants,Mexican",32.584423,-117.11803,Don Panchos Taco Shop,91932,http://donpanchos.net
4497,690 Highway 75,Imperial Beach,"Mexican Restaurants,Mexican",32.584423,-117.11803,Don Panchos Taco Shop,91932,http://donpanchos.net
4603,620 W 48th St,Kansas City,Latin American Restaurants,39.040736293,-94.59473133,ZÃ³calo Mexican Cuisine & Tequileria,64112,http://zocalokc.com
4604,1420 12th Ave,Seattle,Mexican,47.612882,-122.316786,Barrio - Capitol Hill,98122,"http://barriorestaurant.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttMPXMDnut5SYb8eXrLnSZ7Q9kODriUx6YyS_U5KuS35fqaEpLY6UzhJvHFmpS8qBvslaw9Qpv7zwRGTGzuyevP4AjuhWcMpr3Fj8Y2p8A29_i5LDHM3rXUIwaqiOM5HSMJ0i3_JcXu2KiUEaBLcZXAV7HpoZab_47C5Im2qQniQnCSw54oIzgHJ3cFLhDGhkU5i4VtSSdHrBh6Q0L99AqPJKvxCSBY_zvlhpafzBnuPfmKZ1iDnoUDjKOCM8bg9SRoBAbV4FrxrVXevLqtUvWFvCFfTXhUHqfFGsWNHRPuErpYxfD3LeutDTBqhg-5bzhmcm5phCFA2lztD2R_sXrVcMY9rsIw6k6Pp-vG6NTr3oGmRC5hRJQeA&placement=listing_profile.b&cs_user=unknown&cs_session=cb9ca74295414cae85be4a13292c3cc06d8bb4f4"
4605,1420 12th Ave,Seattle,Mexican,47.612882,-122.316786,Barrio - Capitol Hill,98122,"http://barriorestaurant.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttMPXMDnut5SYb8eXrLnSZ7Q9kODriUx6YyS_U5KuS35fqaEpLY6UzhJvHFmpS8qBvslaw9Qpv7zwRGTGzuyevP4AjuhWcMpr3Fj8Y2p8A29_i5LDHM3rXUIwaqiOM5HSMJ0i3_JcXu2KiUEaBLcZXAV7HpoZab_47C5Im2qQniQnCSw54oIzgHJ3cFLhDGhkU5i4VtSSdHrBh6Q0L99AqPJKvxCSBY_zvlhpafzBnuPfmKZ1iDnoUDjKOCM8bg9SRoBAbV4FrxrVXevLqtUvWFvCFfTXhUHqfFGsWNHRPuErpYxfD3LeutDTBqhg-5bzhmcm5phCFA2lztD2R_sXrVcMY9rsIw6k6Pp-vG6NTr3oGmRC5hRJQeA&placement=listing_profile.b&cs_user=unknown&cs_session=cb9ca74295414cae85be4a13292c3cc06d8bb4f4"
4606,1420 12th Ave,Seattle,Mexican,47.612882,-122.316786,Barrio - Capitol Hill,98122,"http://barriorestaurant.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttMPXMDnut5SYb8eXrLnSZ7Q9kODriUx6YyS_U5KuS35fqaEpLY6UzhJvHFmpS8qBvslaw9Qpv7zwRGTGzuyevP4AjuhWcMpr3Fj8Y2p8A29_i5LDHM3rXUIwaqiOM5HSMJ0i3_JcXu2KiUEaBLcZXAV7HpoZab_47C5Im2qQniQnCSw54oIzgHJ3cFLhDGhkU5i4VtSSdHrBh6Q0L99AqPJKvxCSBY_zvlhpafzBnuPfmKZ1iDnoUDjKOCM8bg9SRoBAbV4FrxrVXevLqtUvWFvCFfTXhUHqfFGsWNHRPuErpYxfD3LeutDTBqhg-5bzhmcm5phCFA2lztD2R_sXrVcMY9rsIw6k6Pp-vG6NTr3oGmRC5hRJQeA&placement=listing_profile.b&cs_user=unknown&cs_session=cb9ca74295414cae85be4a13292c3cc06d8bb4f4"
4607,1002 S Broad St,Clinton,Latin American Restaurants,34.455917,-81.87999,El Jalisco Mexican Restaurant,29325,
4621,669 Wabash Ave,Terre Haute,Mexican,39.466488,-87.40779,Chava's Grill,47807,
4622,669 Wabash Ave,Terre Haute,Mexican,39.466488,-87.40779,Chava's Grill,47807,
4623,669 Wabash Ave,Terre Haute,Mexican,39.466488,-87.40779,Chava's Grill,47807,
4624,1017 20th St S,Birmingham,"Mexican,Mexican Restaurants",33.501762,-86.79705,Camp Taco,35205,http://camptaco.net
4625,434 W 32nd Ave,Denver,Mexican / Southwestern,39.762015,-105.021337,Julia Blackbird's New Mexican Cafe - Permanently Closed,80211,http://www.juliablackbirds.com/
4626,434 W 32nd Ave,Denver,Mexican / Southwestern,39.762015,-105.021337,Julia Blackbird's New Mexican Cafe - Permanently Closed,80211,http://www.juliablackbirds.com/
4636,3800 Gulf Shores Pkwy,Gulf Shores,Mexican Restaurants,30.30155,-87.68295,Cactus Flower Cafe,36542,http://cactusflowercafe.net
4637,3800 Gulf Shores Pkwy,Gulf Shores,Mexican Restaurants,30.30155,-87.68295,Cactus Flower Cafe,36542,http://cactusflowercafe.net
4638,3800 Gulf Shores Pkwy,Gulf Shores,Mexican Restaurants,30.30155,-87.68295,Cactus Flower Cafe,36542,http://cactusflowercafe.net
4645,15403 W Greenway Rd,Surprise,Mexican Restaurants,33.62408,-112.39166,Rivas Mexican Food,85374,http://rivasmexicanfood.com
4646,15403 W Greenway Rd,Surprise,Mexican Restaurants,33.62408,-112.39166,Rivas Mexican Food,85374,http://rivasmexicanfood.com
4647,15403 W Greenway Rd,Surprise,Mexican Restaurants,33.62408,-112.39166,Rivas Mexican Food,85374,http://rivasmexicanfood.com
4648,15403 W Greenway Rd,Surprise,Mexican Restaurants,33.62408,-112.39166,Rivas Mexican Food,85374,http://rivasmexicanfood.com
4649,22574 Alessandro Blvd,Moreno Valley,Mexican Restaurants,33.91713,-117.26884,Valencia's Taco Shop,92553,http://tacobell.com
4650,2799 Broadway,New York,Mexican,40.802926,-73.967636,Cascabel Taqueria,10025,http://www.nyctacos.com
4651,2799 Broadway,New York,Mexican,40.802926,-73.967636,Cascabel Taqueria,10025,http://www.nyctacos.com
4652,2513 E Henrietta Rd,Rochester,Mexican Restaurants,43.069588,-77.607743,El Dorado,14623,http://www.doradoparkave.com
4653,2513 E Henrietta Rd,Rochester,Mexican Restaurants,43.069588,-77.607743,El Dorado,14623,http://www.doradoparkave.com
4670,29 E First,Hinsdale,Mexican,41.801996,-87.927915,Cine,60521,http://www.cinehinsdale.com/
4671,29 E First,Hinsdale,Mexican,41.801996,-87.927915,Cine,60521,http://www.cinehinsdale.com/
4672,3842 International Blvd,Oakland,Mexican Restaurants,37.774658482,-122.219333251,El Huarache Azteca,94601,http://elhuaracheaztec.com
4673,3842 International Blvd,Oakland,Mexican Restaurants,37.774658482,-122.219333251,El Huarache Azteca,94601,http://elhuaracheaztec.com
4691,5547 W Sunset Blvd,Los Angeles,Latin American Restaurants,34.0981,-118.311005,Pollo Campero,90028,http://campero.com
4743,334 Arizona St,Hollywood,Mexican,26.01408429,-80.117196396,Taco Beach Shack,33019,http://tacobeachshack.com
4744,334 Arizona St,Hollywood,Mexican,26.01408429,-80.117196396,Taco Beach Shack,33019,http://tacobeachshack.com
4745,2055 Beaver Ruin Rd,Norcross,Mexican Restaurants,33.932637341,-84.180482132,Mega Taco,30071,http://megataconorcross.com
4746,2055 Beaver Ruin Rd,Norcross,Mexican Restaurants,33.932637341,-84.180482132,Mega Taco,30071,http://megataconorcross.com
4747,2055 Beaver Ruin Rd,Norcross,Mexican Restaurants,33.932637341,-84.180482132,Mega Taco,30071,http://megataconorcross.com
4760,77 E Gay St,Columbus,Latin American Restaurants,39.963927268,-82.998576164,Plantain Cafe,43215,http://plantaincafe.com
4761,77 E Gay St,Columbus,Latin American Restaurants,39.963927268,-82.998576164,Plantain Cafe,43215,http://plantaincafe.com
4781,7713 Lead Mine Rd,Raleigh,Mexican Restaurants,35.88647,-78.65935,Gonza Tacos Y Tequila,27615,"http://gonzatacosytequila.com,http://www.gonzatacosytequila.com"
4782,264 S Lake Ave,Pasadena,Mexican,34.14129,-118.131819,Wahoo's Fish Taco,91101,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJCebW_v7OParsJBkK3CZbHxbuRHSHpXqxLUxPUI9SqMwR2h2vnFOAFOP4iKvwwkTGiVivUBo0q52sHESxmfm_Pc0hb35JpOdmIc_h2G_N3eNGcb2BDvcT96x5ohGKOuGZY-DOQwvafxh-3GHNV25NtCesH8udFtr5ln0UjGseo6KCCSRPsfAAy5cqOGsCkUj6c_mMKmqnZp6W8CEvxgovI2TGlvs-m0HKMXJQSCBreS4exGNAwHa9Oem1F_1B2OxC5T7Hu1u1_-72oNEjmIRC6k69Zob1PvYiq_CWeAvWTiO3Qn_wJARwqctL4PYVBgHBdY6e2ywgCUkMPUzi_yq2DpnIqqakzJ0C&placement=listing_profile&cs_user=unknown&cs_session=cc3279796ee854bed9b5ff8e8e8fb8300a09ea20
4783,264 S Lake Ave,Pasadena,Mexican,34.14129,-118.131819,Wahoo's Fish Taco,91101,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJCebW_v7OParsJBkK3CZbHxbuRHSHpXqxLUxPUI9SqMwR2h2vnFOAFOP4iKvwwkTGiVivUBo0q52sHESxmfm_Pc0hb35JpOdmIc_h2G_N3eNGcb2BDvcT96x5ohGKOuGZY-DOQwvafxh-3GHNV25NtCesH8udFtr5ln0UjGseo6KCCSRPsfAAy5cqOGsCkUj6c_mMKmqnZp6W8CEvxgovI2TGlvs-m0HKMXJQSCBreS4exGNAwHa9Oem1F_1B2OxC5T7Hu1u1_-72oNEjmIRC6k69Zob1PvYiq_CWeAvWTiO3Qn_wJARwqctL4PYVBgHBdY6e2ywgCUkMPUzi_yq2DpnIqqakzJ0C&placement=listing_profile&cs_user=unknown&cs_session=cc3279796ee854bed9b5ff8e8e8fb8300a09ea20
